id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol
18136,option,100,152.85,123.05,-3009.9999999999995,2021-12-14 09:15:01.293617+00:00,2021-12-15 04:05:08.192835+00:00,17200,ce,2,Bank50 Pyramiding_1,NIFTY
18143,option,25,501.9,524.6,537.5000000000011,2021-12-14 09:25:02.966920+00:00,2021-12-15 04:10:31.814994+00:00,36500,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18144,option,100,159.15,123.45,-3600.0000000000005,2021-12-14 09:25:03.124147+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18145,option,100,159.35,123.05,-3659.9999999999995,2021-12-14 09:25:05.353353+00:00,2021-12-15 04:05:08.192835+00:00,17200,ce,2,Bank50 Pyramiding_1,NIFTY
18146,option,100,166.0,123.45,-4285.0,2021-12-14 09:30:00.982522+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18147,option,25,501.05,455.0,-1181.2500000000002,2021-12-14 09:30:01.855607+00:00,2021-12-15 05:10:22.686392+00:00,36500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18150,option,100,179.45,123.45,-5629.999999999998,2021-12-14 09:35:00.919687+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18151,option,100,180.65,123.05,-5790.000000000001,2021-12-14 09:35:01.155694+00:00,2021-12-15 04:05:08.192835+00:00,17200,ce,2,Bank50 Pyramiding_1,NIFTY
18152,option,25,469.4,383.7,-2172.4999999999995,2021-12-14 09:35:02.526039+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18157,option,25,459.5,383.7,-1925.0000000000002,2021-12-14 09:40:02.688145+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18158,option,100,175.95,123.45,-5279.999999999998,2021-12-14 09:40:03.293894+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18159,option,25,458.0,449.45,-243.75000000000028,2021-12-14 09:40:03.709689+00:00,2021-12-15 04:10:31.814994+00:00,36600,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18160,option,100,175.95,123.05,-5319.999999999999,2021-12-14 09:40:05.357756+00:00,2021-12-15 04:05:08.192835+00:00,17200,ce,2,Bank50 Pyramiding_1,NIFTY
18163,option,25,461.0,383.7,-1962.5000000000002,2021-12-14 09:45:01.680150+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18164,option,100,175.75,123.45,-5260.0,2021-12-14 09:45:00.690840+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18167,option,100,181.65,123.45,-5850.0,2021-12-14 09:50:00.745672+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18168,option,25,468.75,383.7,-2156.2500000000005,2021-12-14 09:50:01.635388+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18171,option,25,470.35,383.7,-2196.250000000001,2021-12-14 09:55:00.796468+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18172,option,100,178.65,123.45,-5550.0,2021-12-14 09:55:01.124004+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18174,option,25,468.45,383.5,-2153.7499999999995,2021-12-15 03:45:11.988620+00:00,2021-12-15 05:10:44.027832+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18175,option,100,151.05,94.35,-5700.000000000002,2021-12-15 03:45:21.526722+00:00,2021-12-15 04:05:01.264295+00:00,17250,ce,4,Nifty50 Pyramiding_10,NIFTY
18176,option,100,164.9,123.45,-4175.0,2021-12-15 03:50:01.373994+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18178,option,25,512.6,383.7,-3252.500000000001,2021-12-15 03:50:02.106755+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18179,option,25,514.9,383.5,-3314.9999999999995,2021-12-15 03:50:04.627822+00:00,2021-12-15 05:10:44.027832+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18181,option,25,499.55,383.5,-2931.2500000000005,2021-12-15 03:52:02.804037+00:00,2021-12-15 05:10:44.027832+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18182,option,25,501.5,383.7,-2975.0000000000005,2021-12-15 03:52:09.435167+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18183,option,100,159.45,123.45,-3629.9999999999986,2021-12-15 03:52:13.207228+00:00,2021-12-15 04:05:01.264295+00:00,17200,ce,4,Nifty50 Pyramiding_10,NIFTY
18184,option,25,482.7,383.7,-2505.0,2021-12-15 03:55:02.185907+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18186,option,25,492.1,449.45,-1096.250000000001,2021-12-15 03:55:30.088108+00:00,2021-12-15 04:10:31.814994+00:00,36600,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18187,option,100,169.7,157.4,-1259.9999999999982,2021-12-15 04:00:02.646236+00:00,2021-12-15 04:05:01.264295+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18188,option,25,455.75,383.7,-1831.2500000000002,2021-12-15 04:00:04.599858+00:00,2021-12-15 05:10:22.686392+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18190,option,-100,175.85,154.5,-2164.9999999999995,2021-12-15 04:05:01.264295+00:00,2021-12-15 06:00:02.846882+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18191,option,-100,175.3,212.7,3709.9999999999977,2021-12-15 04:05:08.192835+00:00,2021-12-15 05:20:01.081363+00:00,17400,pe,2,Nifty50 Pyramiding_1,NIFTY
18193,option,25,515.9,455.0,-1552.4999999999995,2021-12-15 04:05:01.242644+00:00,2021-12-15 05:10:22.686392+00:00,36500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18194,option,-25,466.25,440.45,-675.0000000000002,2021-12-15 04:10:31.814994+00:00,2021-12-15 05:55:02.872809+00:00,37300,pe,1,BankNifty Pyramiding_1,BANKNIFTY
18195,option,-100,173.85,154.5,-1964.9999999999995,2021-12-15 04:15:01.295463+00:00,2021-12-15 06:00:02.846882+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18198,option,-100,157.65,119.45,-3850.0000000000005,2021-12-15 04:20:01.673354+00:00,2021-12-15 06:00:02.846882+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18200,option,-100,175.85,212.7,3654.9999999999995,2021-12-15 04:25:32.098849+00:00,2021-12-15 05:20:01.081363+00:00,17400,pe,2,Nifty50 Pyramiding_1,NIFTY
18201,option,-25,461.85,440.45,-565.0000000000009,2021-12-15 04:25:32.028360+00:00,2021-12-15 05:55:02.872809+00:00,37300,pe,1,BankNifty Pyramiding_1,BANKNIFTY
18204,option,-100,151.15,119.45,-3200.0000000000005,2021-12-15 04:35:01.483728+00:00,2021-12-15 06:00:02.846882+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18206,option,-100,154.8,119.45,-3565.000000000001,2021-12-15 04:40:02.322310+00:00,2021-12-15 06:00:02.846882+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18207,option,-100,174.5,154.5,-2030.0,2021-12-15 04:45:01.093177+00:00,2021-12-15 06:00:02.846882+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18210,option,-100,180.75,154.5,-2655.0,2021-12-15 04:55:01.315633+00:00,2021-12-15 06:00:02.846882+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18212,option,-100,174.0,119.45,-5485.0,2021-12-15 05:05:00.566213+00:00,2021-12-15 06:00:02.846882+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18213,option,25,465.55,455.0,-293.7500000000003,2021-12-15 05:05:02.409951+00:00,2021-12-15 05:10:22.686392+00:00,36500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18215,option,-100,185.4,172.9,-1280.0,2021-12-15 05:10:00.639511+00:00,2021-12-15 05:20:01.081363+00:00,17350,pe,2,Nifty50 Pyramiding_1,NIFTY
18216,option,-25,457.95,323.0,-3403.7499999999995,2021-12-15 05:10:22.686392+00:00,2021-12-15 06:10:02.161236+00:00,37200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18217,option,-25,461.4,321.1,-3537.499999999999,2021-12-15 05:10:44.027832+00:00,2021-12-15 06:05:03.824509+00:00,37200,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18218,option,-100,174.65,119.45,-5550.0,2021-12-15 05:15:01.017225+00:00,2021-12-15 06:00:02.846882+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18219,option,-100,173.45,172.9,-84.9999999999983,2021-12-15 05:15:01.074302+00:00,2021-12-15 05:20:01.081363+00:00,17350,pe,2,Nifty50 Pyramiding_1,NIFTY
18221,option,-25,525.25,386.7,-3493.7500000000005,2021-12-15 05:15:09.613745+00:00,2021-12-15 06:05:03.824509+00:00,37300,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18222,option,-25,520.95,386.4,-3393.750000000002,2021-12-15 05:15:04.207394+00:00,2021-12-15 06:10:02.161236+00:00,37300,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18223,option,-25,499.9,386.4,-2867.5,2021-12-15 05:20:01.862341+00:00,2021-12-15 06:10:02.161236+00:00,37300,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18225,option,100,154.5,175.4,2060.0000000000005,2021-12-15 05:20:01.081363+00:00,2021-12-15 06:40:01.214788+00:00,17100,ce,2,Nifty50 Pyramiding_1,NIFTY
18226,option,-25,492.1,386.7,-2665.000000000001,2021-12-15 05:20:09.433324+00:00,2021-12-15 06:05:03.824509+00:00,37300,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18232,option,25,457.2,415.9,-1062.5000000000002,2021-12-15 05:55:02.872809+00:00,2021-12-15 07:25:36.794495+00:00,36600,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18233,option,100,166.4,142.1,-2460.000000000001,2021-12-15 06:00:02.846882+00:00,2021-12-15 06:55:00.926027+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18234,option,100,154.4,138.8,-1589.9999999999995,2021-12-15 06:05:01.171128+00:00,2021-12-15 06:40:01.214788+00:00,17150,ce,2,Nifty50 Pyramiding_1,NIFTY
18235,option,100,154.4,142.1,-1260.0000000000011,2021-12-15 06:05:01.098185+00:00,2021-12-15 06:55:00.926027+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18236,option,25,521.05,415.9,-2658.7499999999995,2021-12-15 06:05:03.107874+00:00,2021-12-15 07:25:36.794495+00:00,36600,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18237,option,25,516.1,420.4,-2422.500000000001,2021-12-15 06:05:03.824509+00:00,2021-12-15 07:10:03.603771+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18239,option,100,150.7,142.1,-889.9999999999994,2021-12-15 06:10:01.865370+00:00,2021-12-15 06:55:00.926027+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18240,option,25,512.9,420.4,-2342.5,2021-12-15 06:10:03.380457+00:00,2021-12-15 07:10:03.603771+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18241,option,25,512.9,417.55,-2413.749999999999,2021-12-15 06:10:02.161236+00:00,2021-12-15 07:30:04.074651+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18243,option,100,187.85,180.0,-814.9999999999994,2021-12-15 06:15:01.140029+00:00,2021-12-15 06:55:00.926027+00:00,17100,ce,4,Nifty50 Pyramiding_10,NIFTY
18245,option,25,498.2,420.4,-1975.0000000000002,2021-12-15 06:15:17.123524+00:00,2021-12-15 07:10:03.603771+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18246,option,25,519.0,420.4,-2495.0000000000005,2021-12-15 06:20:31.817227+00:00,2021-12-15 07:10:03.603771+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18247,option,100,176.8,180.0,289.99999999999886,2021-12-15 06:25:00.518161+00:00,2021-12-15 06:55:00.926027+00:00,17100,ce,4,Nifty50 Pyramiding_10,NIFTY
18248,option,25,467.05,417.55,-1267.5,2021-12-15 06:25:01.471588+00:00,2021-12-15 07:30:04.074651+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18250,option,-100,180.0,194.9,1460.0000000000005,2021-12-15 06:40:01.214788+00:00,2021-12-15 07:35:32.722982+00:00,17400,pe,2,Nifty50 Pyramiding_1,NIFTY
18253,option,-100,174.1,148.75,-2564.9999999999995,2021-12-15 06:55:00.926027+00:00,2021-12-15 08:20:01.023778+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18256,option,-25,467.25,413.55,-1372.4999999999998,2021-12-15 07:10:03.603771+00:00,2021-12-15 08:10:06.130195+00:00,37300,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18258,option,-100,154.8,114.35,-4075.000000000002,2021-12-15 07:15:04.776477+00:00,2021-12-15 08:20:01.023778+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18259,option,-25,527.45,489.15,-987.5000000000017,2021-12-15 07:15:03.174515+00:00,2021-12-15 08:10:06.130195+00:00,37400,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18260,option,-100,168.85,114.35,-5480.0,2021-12-15 07:20:01.433043+00:00,2021-12-15 08:20:01.023778+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18261,option,-25,500.0,413.55,-2191.2499999999995,2021-12-15 07:20:01.592861+00:00,2021-12-15 08:10:06.130195+00:00,37300,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18262,option,-100,156.9,156.05,-114.99999999999943,2021-12-15 07:25:01.912497+00:00,2021-12-15 07:35:32.722982+00:00,17350,pe,2,Nifty50 Pyramiding_1,NIFTY
18263,option,-100,156.0,114.35,-4195.000000000001,2021-12-15 07:25:01.847804+00:00,2021-12-15 08:20:01.023778+00:00,17350,pe,4,Nifty50 Pyramiding_10,NIFTY
18265,option,-25,471.4,441.75,-771.2499999999994,2021-12-15 07:25:36.794495+00:00,2021-12-15 07:55:01.326667+00:00,37300,pe,1,BankNifty Pyramiding_1,BANKNIFTY
18266,option,-25,469.45,413.55,-1427.4999999999995,2021-12-15 07:30:02.149051+00:00,2021-12-15 08:10:06.130195+00:00,37300,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18268,option,-25,470.65,414.0,-1446.2499999999995,2021-12-15 07:30:04.074651+00:00,2021-12-15 08:10:02.277962+00:00,37300,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18270,option,100,157.2,190.65,3315.000000000002,2021-12-15 07:35:32.722982+00:00,2021-12-15 09:30:02.331244+00:00,17100,ce,2,Nifty50 Pyramiding_1,NIFTY
18272,option,-25,525.0,489.15,-926.2500000000006,2021-12-15 07:40:03.729930+00:00,2021-12-15 08:10:06.130195+00:00,37400,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18273,option,-25,525.0,488.75,-936.25,2021-12-15 07:40:01.482658+00:00,2021-12-15 08:10:02.277962+00:00,37400,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18275,option,-25,513.0,489.15,-626.2500000000006,2021-12-15 07:50:33.205937+00:00,2021-12-15 08:10:06.130195+00:00,37400,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18278,option,25,514.5,442.55,-1828.7499999999998,2021-12-15 07:55:01.326667+00:00,2021-12-15 09:40:32.710997+00:00,36500,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18280,option,100,182.0,190.65,835.0000000000006,2021-12-15 08:05:01.402323+00:00,2021-12-15 09:30:02.331244+00:00,17100,ce,2,Nifty50 Pyramiding_1,NIFTY
18281,option,25,462.05,367.0,-2406.2500000000005,2021-12-15 08:10:02.277962+00:00,2021-12-15 09:40:12.881317+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18283,option,25,462.05,370.9,-2308.750000000001,2021-12-15 08:10:06.130195+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18284,option,25,462.05,370.9,-2308.750000000001,2021-12-15 08:10:07.374333+00:00,2021-12-15 09:40:32.710997+00:00,36600,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18285,option,100,160.8,123.75,-3735.000000000001,2021-12-15 08:20:01.023778+00:00,2021-12-15 09:45:00.889516+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18286,option,25,480.0,367.0,-2855.0,2021-12-15 08:20:16.675198+00:00,2021-12-15 09:40:12.881317+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18288,option,25,484.05,370.9,-2858.750000000001,2021-12-15 08:20:21.883092+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18289,option,100,160.0,123.75,-3655.0,2021-12-15 08:25:01.422157+00:00,2021-12-15 09:45:00.889516+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18290,option,25,479.5,370.9,-2745.0000000000005,2021-12-15 08:25:33.836288+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18291,option,100,183.0,160.65,-2264.9999999999995,2021-12-15 08:30:01.587235+00:00,2021-12-15 09:45:00.889516+00:00,17100,ce,4,Nifty50 Pyramiding_10,NIFTY
18292,option,25,526.9,435.8,-2307.499999999999,2021-12-15 08:30:06.759799+00:00,2021-12-15 09:40:12.881317+00:00,36500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18294,option,25,526.9,442.55,-2138.749999999999,2021-12-15 08:30:08.763064+00:00,2021-12-15 09:40:35.518446+00:00,36500,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18295,option,100,165.0,123.75,-4155.0,2021-12-15 08:35:00.824812+00:00,2021-12-15 09:45:00.889516+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18296,option,25,480.0,367.0,-2855.0,2021-12-15 08:35:03.392798+00:00,2021-12-15 09:40:12.881317+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18298,option,25,481.55,367.0,-2893.7500000000005,2021-12-15 08:40:00.948347+00:00,2021-12-15 09:40:12.881317+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18300,option,100,172.8,150.75,-2235.000000000001,2021-12-15 08:40:28.819864+00:00,2021-12-15 09:30:02.331244+00:00,17150,ce,2,Nifty50 Pyramiding_1,NIFTY
18302,option,25,475.45,370.9,-2643.7500000000005,2021-12-15 08:45:02.781720+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18303,option,100,168.15,123.75,-4470.000000000001,2021-12-15 08:45:07.423571+00:00,2021-12-15 09:45:00.889516+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18304,option,100,168.15,150.75,-1770.0000000000005,2021-12-15 08:45:08.763223+00:00,2021-12-15 09:30:02.331244+00:00,17150,ce,2,Nifty50 Pyramiding_1,NIFTY
18305,option,25,475.45,367.0,-2741.2499999999995,2021-12-15 08:45:00.735802+00:00,2021-12-15 09:40:12.881317+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18306,option,25,463.6,367.0,-2445.0000000000005,2021-12-15 08:50:03.093767+00:00,2021-12-15 09:40:12.881317+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18307,option,25,469.0,370.9,-2482.5000000000005,2021-12-15 08:50:07.864425+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18309,option,25,468.75,367.0,-2573.75,2021-12-15 08:55:04.074986+00:00,2021-12-15 09:40:12.881317+00:00,36600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18311,option,25,468.75,370.9,-2476.2500000000005,2021-12-15 08:55:04.286312+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18312,option,25,459.45,370.9,-2243.7500000000005,2021-12-15 09:00:02.684544+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18315,option,25,479.0,370.9,-2732.5000000000005,2021-12-15 09:05:03.982070+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18316,option,25,490.8,370.9,-3027.500000000001,2021-12-15 09:10:01.594543+00:00,2021-12-15 09:40:35.518446+00:00,36600,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18320,option,100,181.6,150.75,-3114.9999999999995,2021-12-15 09:15:31.883425+00:00,2021-12-15 09:30:02.331244+00:00,17150,ce,2,Nifty50 Pyramiding_1,NIFTY
18321,option,100,174.0,123.75,-5055.0,2021-12-15 09:20:00.781746+00:00,2021-12-15 09:45:00.889516+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18324,option,25,520.0,442.55,-1966.2499999999998,2021-12-15 09:25:24.624985+00:00,2021-12-15 09:40:35.518446+00:00,36500,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18325,option,100,159.05,123.75,-3560.000000000001,2021-12-15 09:25:01.034197+00:00,2021-12-15 09:45:00.889516+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18326,option,-100,158.0,97.9,-6039.999999999999,2021-12-15 09:30:02.331244+00:00,2021-12-16 04:00:13.457676+00:00,17400,pe,2,Nifty50 Pyramiding_1,NIFTY
18327,option,25,475.05,442.55,-842.5,2021-12-15 09:30:06.176797+00:00,2021-12-15 09:40:35.518446+00:00,36500,ce,26,BankNifty Pyramiding_11_26,BANKNIFTY
18330,option,-100,177.5,97.9,-7989.999999999999,2021-12-15 09:40:01.155947+00:00,2021-12-16 04:00:13.457676+00:00,17400,pe,2,Nifty50 Pyramiding_1,NIFTY
18331,option,-25,454.5,330.85,-3121.2499999999995,2021-12-15 09:40:12.881317+00:00,2021-12-16 05:30:01.221654+00:00,37200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18332,option,-25,526.8,336.0,-4799.999999999999,2021-12-15 09:40:32.710997+00:00,2021-12-16 04:00:02.981879+00:00,37300,pe,1,BankNifty Pyramiding_1,BANKNIFTY
18333,option,-25,526.8,383.0,-3624.999999999999,2021-12-15 09:40:35.518446+00:00,2021-12-16 04:20:01.736980+00:00,37300,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18334,option,-100,186.3,112.8,-7380.000000000002,2021-12-15 09:45:00.889516+00:00,2021-12-16 04:15:00.763781+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18335,option,-25,471.65,302.65,-4255.0,2021-12-15 09:45:11.580259+00:00,2021-12-16 04:20:01.736980+00:00,37200,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18337,option,-100,188.45,112.8,-7594.999999999999,2021-12-15 09:50:01.489033+00:00,2021-12-16 04:15:00.763781+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18338,option,-25,461.45,302.65,-4000.0000000000005,2021-12-15 09:50:03.082959+00:00,2021-12-16 04:20:01.736980+00:00,37200,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18340,option,-25,455.35,260.0,-4913.750000000001,2021-12-15 09:50:07.701338+00:00,2021-12-16 04:00:02.981879+00:00,37200,pe,1,BankNifty Pyramiding_1,BANKNIFTY
18341,option,-25,461.35,330.85,-3292.5,2021-12-15 09:50:01.618150+00:00,2021-12-16 05:30:01.221654+00:00,37200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18342,option,-100,186.75,112.8,-7425.0,2021-12-15 09:55:01.278656+00:00,2021-12-16 04:15:00.763781+00:00,17400,pe,4,Nifty50 Pyramiding_10,NIFTY
18343,option,-25,516.0,383.0,-3355.0,2021-12-15 09:55:02.820612+00:00,2021-12-16 04:20:01.736980+00:00,37300,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18346,option,-100,160.4,200.9,4020.0,2021-12-16 03:45:25.013735+00:00,2021-12-16 04:15:00.763781+00:00,17500,pe,4,Nifty50 Pyramiding_10,NIFTY
18347,option,-25,490.5,662.0,4257.5,2021-12-16 03:45:28.273433+00:00,2021-12-16 04:20:01.736980+00:00,37600,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18348,option,-25,479.0,603.9,3092.4999999999995,2021-12-16 03:50:00.763091+00:00,2021-12-16 05:30:01.221654+00:00,37500,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18349,option,-25,469.2,567.8,2434.999999999999,2021-12-16 03:50:09.154317+00:00,2021-12-16 04:20:01.736980+00:00,37500,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18350,option,-100,158.9,200.9,4170.0,2021-12-16 03:50:12.324899+00:00,2021-12-16 04:15:00.763781+00:00,17500,pe,4,Nifty50 Pyramiding_10,NIFTY
18352,option,-100,179.4,200.9,2120.0,2021-12-16 03:55:01.359814+00:00,2021-12-16 04:15:00.763781+00:00,17500,pe,4,Nifty50 Pyramiding_10,NIFTY
18354,option,-25,520.2,567.8,1159.9999999999977,2021-12-16 03:55:19.850017+00:00,2021-12-16 04:20:01.736980+00:00,37500,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18355,option,-25,525.6,603.9,1927.4999999999989,2021-12-16 03:55:02.209119+00:00,2021-12-16 05:30:01.221654+00:00,37500,pe,3,BankNifty Pyramiding_10,BANKNIFTY
18357,option,100,182.05,162.0,-2035.0000000000011,2021-12-16 04:00:13.457676+00:00,2021-12-16 04:15:00.812428+00:00,17150,ce,2,Nifty50 Pyramiding_1,NIFTY
18358,option,25,532.2,497.1,-907.5000000000006,2021-12-16 04:00:02.981879+00:00,2021-12-16 04:10:02.486077+00:00,36500,ce,1,BankNifty Pyramiding_1,BANKNIFTY
18359,option,-25,451.0,495.0,1070.0,2021-12-16 04:10:02.486077+00:00,2021-12-16 05:25:02.264690+00:00,37400,pe,1,BankNifty Pyramiding_1,BANKNIFTY
18360,option,-25,455.8,472.85,396.2500000000003,2021-12-16 04:10:04.219451+00:00,2021-12-16 04:20:01.736980+00:00,37400,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18362,option,-100,155.0,151.55,-374.99999999999886,2021-12-16 04:15:00.812428+00:00,2021-12-16 04:16:16.366644+00:00,17450,pe,2,Nifty50 Pyramiding_1,NIFTY
18363,option,100,162.25,135.15,-2739.9999999999995,2021-12-16 04:15:00.763781+00:00,2021-12-16 04:45:02.241075+00:00,17150,ce,4,Nifty50 Pyramiding_10,NIFTY
18364,option,-25,451.5,472.85,503.75000000000057,2021-12-16 04:15:03.887153+00:00,2021-12-16 04:20:01.736980+00:00,37400,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY
18367,option,100,164.6,120.2,-4469.999999999999,2021-12-16 04:16:16.366644+00:00,2021-12-16 04:35:01.473374+00:00,17150,ce,2,Nifty50 Pyramiding_1,NIFTY
